name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2018-01-30T23:00:00,-3.6,-8.9,-11.8,52.93,0,,,0,0.91,40.8,15.3,326,1021.1,19.2,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T00:00:00,-4.1,-10.7,-12.5,52.07,0,,,0,0.81,39.5,22,308,1021.2,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T01:00:00,-4.7,-10.9,-13,52.42,0,,,0,0.71,36.7,18.1,305,1021.3,6.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T02:00:00,-5.4,-11.9,-13.5,52.88,0,,,0,0.6,38.6,19.1,304,1021.8,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T03:00:00,-6.1,-11.9,-13.8,54.13,0,,,0,0.5,31.7,15.1,296,1023.3,0,16,,,,,Clear,clear-night,"72505394728,72502014734,KNYC,72503014732"
new york,2018-01-31T04:00:00,-6.5,-13.6,-14.3,53.86,0,,,0,0.4,34.1,21.2,310,1022.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T05:00:00,-6.9,-13.3,-15,52.76,0,,,0,0.3,,16.7,289,1023.5,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T06:00:00,-7.5,-14.2,-14.9,55.78,0,,,0,0.2,29.5,17.4,296,1024.4,0,16,1,0,0,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T07:00:00,-7.7,-14.4,-14.9,56.65,0,,,0,0.1,27.7,17,288,1025.7,4.4,16,6,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T08:00:00,-7.5,-13.2,-15.4,53.53,0,,,0,0,,13,285,1026.5,10.5,16,54,0.2,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T09:00:00,-6.8,-12.8,-15,52.12,0,,,0,0,,15.3,313,1026.1,14.1,16,154,0.6,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T10:00:00,-5.5,-5.5,-15.9,43.91,0,,,0,0,,4.4,346,1025.3,20.3,16,331,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T11:00:00,-4.4,-9.2,-15.9,40.31,0,,,0,0,,12.5,298,1025.2,25.4,16,532,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T12:00:00,-2.5,-6.7,-16,34.49,0,,,0,0,,11.9,262,1024.6,25.4,16,565,2,6,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T13:00:00,-1.5,-1.5,-15.3,34.16,0,,,0,0,,4.3,314,1022.8,25.4,16,558,2,6,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T14:00:00,-0.5,-4.2,-15,32.62,0,,,0,0,,11,210,1021,20.3,16,488,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T15:00:00,0.2,-2,-14.4,32.38,0,,,0,0,,6.7,292,1021,14.1,16,349,1.3,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T16:00:00,0.1,-3.5,-14.3,32.86,0,,,0,0,29.5,11.1,245,1020.6,50.8,16,130,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T17:00:00,0,-4,-12.8,37.55,0,,,0,0,,12.8,190,1019.7,95.7,16,22,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-31T18:00:00,-0.2,-3.6,-13.2,36.81,0,,,0,0,,10.3,186,1018.9,34.2,16,2,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,DEAN4,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T19:00:00,0,-3.9,-12.7,37.67,0,,,0,0,27.7,12.8,186,1018.5,34.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T20:00:00,0,-4.5,-12,39.96,0,,,0,0,37.9,15.6,196,1017.9,35.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T21:00:00,-0.1,-5.2,-11,43.86,0,,,0,0,37.9,19.1,227,1017.9,35.9,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T22:00:00,-0.1,-3.6,-9.3,50.11,0,,,0,0,29.1,10.7,200,1018.5,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-31T23:00:00,-0.1,-5.6,-8.9,51.69,0,,,0,0,42.5,21.6,223,1017.7,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T00:00:00,0,-4.2,-8.4,52.99,0,,,0,0,35.3,14,212,1017.8,93.1,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T01:00:00,0,-2.3,-8.2,53.84,0,,,0,0,28.2,6.9,228,1017.5,93.1,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T02:00:00,0.8,-1.1,-7.7,53.26,0,,,0,0,,5.9,273,1017.1,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T03:00:00,0.8,-3.1,-6.6,57.69,0,,,0,0,,13.3,190,1016.7,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T04:00:00,1,-2.8,-6.1,59.38,0,,,0,0,27.7,12.8,207,1016.1,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T05:00:00,1.3,-2.3,-5.7,59.77,0,,,0,0,,12.5,231,1015.9,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T06:00:00,1.5,-2.1,-5.7,58.84,0,,,0,0,,12.7,213,1015.7,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T07:00:00,2,2,-5.5,57.55,0,,,0,0,,4.7,280,1015.4,100,16,5,0,0,,Overcast,cloudy,"E0925,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T08:00:00,2.2,-0.1,-5.5,56.63,0,,,0,0,,7.7,188,1015,93.1,16,19,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T09:00:00,2.7,-0.7,-5,56.83,0,,,0,0,,12.8,241,1015.2,90.6,16,63,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T10:00:00,3.3,0.1,-4.9,55.05,0,,,0,0,,12.4,224,1015.4,69.2,16,163,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T11:00:00,4,0.7,-4.9,52.43,0,,,0,0,,13.8,242,1015.3,38.4,16,221,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T12:00:00,5.1,1.7,-4.9,48.44,0,,,0,0,25.9,16.6,231,1013.9,38.4,16,250,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T13:00:00,5.9,3.8,-4.3,47.66,0,,,0,0,,10.2,217,1013.4,38.4,16,266,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T14:00:00,6.6,4.9,-4.3,45.57,0,,,0,0,,8.3,208,1012.7,34.5,16,251,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T15:00:00,7.1,6.3,-3.9,45.59,0,,,0,0,,5.4,93,1012.5,93.1,16,159,0.6,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T16:00:00,7.1,7.1,-3.9,45.59,0,,,0,0,,4.7,354,1012.5,93.1,16,70,0.3,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T17:00:00,6.9,6.1,-3.2,48.7,0,,,0,0,,5.4,88,1012.5,100,16,15,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-02-01T18:00:00,6.6,5.2,-2.6,51.87,0,,,0,0,,7.2,184,1012.4,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T19:00:00,6.1,6.1,-0.8,61.36,0.18,,,0,0,,1.7,303,1012.6,100,12.9,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T20:00:00,6.6,5.4,-1.5,56.13,0.18,,,0,0,,6.7,200,1012.8,100,16,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T21:00:00,6,6,-0.8,61.48,0,,,0,0,,0,0,1011.6,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-02-01T22:00:00,5.5,3.9,0.5,69.92,0,,,0,0,,7.7,51,1010.7,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732"
new york,2018-02-01T23:00:00,5.4,4,0.6,71.25,0.14,,,0,0,,6.9,326,1010.5,100,14.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
